long,lat,price_per_sqft
-122.194,47.7203,272.89156626506
-122.363,47.5185,201.648351648352
-122.206,47.5204,219.123505976096
-122.209,47.4117,175.320512820513
-122.306,47.711,221.491228070175
-122.063,47.668,290.566037735849
-122.286,47.7514,228.744939271255
-122.073,47.7567,248.818897637795
-122.31,47.3706,105.263157894737
-122.295,47.4105,129.770992366412
-122.295,47.4105,179.389312977099
-122.158,47.6399,458.015267175573
-122.202,47.7274,313.131313131313
-122.232,47.4866,137.019230769231
-122.362,47.6946,291.666666666667
-122.229,47.59,565.110565110565
-122.06,47.5843,277.736727272727
-122.347,47.4393,164.086687306502
-121.883,47.7216,406.741573033708
-122.368,47.6939,434.343434343434
-122.392,47.6879,353.875968992248
-122.305,47.6999,205.069124423963
-122.196,47.7204,290.902255639098
-122.151,47.5771,357.462686567164
-121.867,47.5319,238.636363636364
-122.343,47.3224,107.936507936508
-122.308,47.7165,438.135593220339
-122.378,47.6993,231.203007518797
-122.118,47.6285,351.2
-122.022,47.5622,315.418502202643
-122.251,47.5128,285.185185185185
-122.361,47.643,493.827160493827
-122.398,47.6771,611.702127659574
-122.107,47.3665,135.771604938272
-122.153,47.5478,327.659574468085
-122.194,47.7326,203.325358851675
-121.866,47.5124,219.886363636364
-122.286,47.7431,385.365853658537
-122.339,47.5065,260
-122.261,47.5259,228.346456692913
-122.164,47.6715,234.44976076555
-122.291,47.5959,351.851851851852
-122.37,47.5659,283.687943262411
-122.351,47.7041,277.777777777778
-122.18,47.3314,143.700787401575
-122.223,47.3063,116.438356164384
-122.284,47.7246,253.213367609255
-122.301,47.6955,293.103448275862
-122.305,47.7318,316.666666666667
-122.291,47.6205,375.257731958763
-122.384,47.6898,436.468253968254
-122.315,47.7055,232.142857142857
-122.19,47.6651,366.883116883117
-122.083,47.3637,241.666666666667
-122.279,47.5496,361.627906976744
-122.269,47.7705,161.458333333333
-122.324,47.7471,225.609756097561
-122.296,47.7317,215.094339622642
-122.362,47.6896,355.769230769231
-122.268,47.5077,95.6937799043062
-122.347,47.6835,532.258064516129
-122.287,47.4806,135.467980295566
-122.392,47.6496,632.142857142857
-121.744,47.4639,220.472440944882
-122.151,47.3488,143.805309734513
-121.707,47.4723,278.089887640449
-122.362,47.6474,388.202247191011
-122.214,47.6344,561.274509803922
-122.265,47.341,155.424528301887
-122.351,47.3045,168.932038834951
-122.282,47.7152,254.491017964072
-122.357,47.5515,194.444444444444
-122.373,47.5202,235.537190082645
-122.371,47.3074,224.242424242424
-122.188,47.2917,116.279069767442
-122.372,47.2974,161.764705882353
-122.095,47.4302,229.007633587786
-122.337,47.4864,172.727272727273
-122.304,47.6467,322.847682119205
-122.273,47.6583,355.345911949686
-122.324,47.3348,154.754098360656
-122.36,47.7176,255.905511811024
-122.343,47.7703,253.954802259887
-122.226,47.7315,272.108843537415
-122.334,47.5098,157.80701754386
-122.334,47.5006,165.416666666667
-122.395,47.5437,295.918367346939
-122.271,47.2976,196
-122.414,47.6536,346.938775510204
-122.08,47.6649,234.138972809668
-122.047,47.5307,289.520958083832
-121.903,47.767,238.888888888889
-122.278,47.7602,301.003344481605
-122.36,47.5659,270.967741935484
-122.275,47.561,619.402985074627
-122.356,47.7145,258.503401360544
-122.292,47.6231,265.151515151515
-122.135,47.5285,216.039279869067
-122.412,47.6474,313.524590163934
-122.152,47.4954,181.724137931034
-122.268,47.5502,226.839826839827
-122.32,47.6925,403.603603603604
-122.096,47.7302,189.024390243902
-122.231,47.3745,189.784946236559
-122.366,47.4954,309.917355371901
-122.282,47.6362,442.508710801394
-122.366,47.505,168.918918918919
-122.285,47.6032,387.244897959184
-122.393,47.6398,435.374149659864
-122.311,47.6782,402.439024390244
-122.291,47.7326,201.530612244898
-122.315,47.7677,237.068965517241
-122.162,47.4956,204.188481675393
-122.363,47.6612,276.654411764706
-122.396,47.6725,441.176470588235
-122.378,47.6804,525.555555555556
-121.772,47.4418,159.375
-122.028,47.4052,207.264957264957
-122.368,47.2914,152.482269503546
-122.384,47.5747,306.770833333333
-122.228,47.7572,237.226277372263
-122.388,47.5903,364.779874213836
-122.333,47.4217,97.8918918918919
-122.384,47.6462,241.258741258741
-122.282,47.7027,402.577319587629
-122.307,47.6135,316.929133858268
-122.348,47.5292,308.695652173913
-121.879,47.5426,226.162790697674
-122.015,47.4708,165.432098765432
-122.312,47.6283,412.568306010929
-122.167,47.4915,154.224598930481
-122.349,47.682,313.90134529148
-122.401,47.6563,410.891089108911
-122.369,47.4485,514.905149051491
-122.321,47.6924,241.724137931034
-122.36,47.4521,264.41717791411
-122.378,47.7767,263.586956521739
-122.381,47.7014,481.481481481481
-122.388,47.5281,391.304347826087
-122.119,47.7528,305.147058823529
-122.386,47.6838,230.769230769231
-122.259,47.77,177.352941176471
-122.345,47.311,123.921568627451
-122.248,47.5117,603.448275862069
-122.265,47.5183,161.931818181818
-122.314,47.6782,334.302325581395
-122.347,47.435,256.521739130435
-122.338,47.431,235
-122.31,47.7612,208
-122.061,47.6478,259.259259259259
-122.013,47.4688,227.777777777778
-122.012,47.5476,240.740740740741
-122.351,47.7164,281.884057971015
-122.373,47.6531,381.35593220339
-122.169,47.3986,127.450980392157
-122.337,47.6631,616.822429906542
-122.385,47.5363,296.16724738676
-122.113,47.3794,146.907216494845
-122.369,47.6659,454.022988505747
-122.348,47.6545,283.870967741935
-122.196,47.5133,177.857142857143
-122.288,47.6621,524.793388429752
-122.27,47.2609,150.145772594752
-122.29,47.6332,463.576158940397
-122.351,47.4572,210.526315789474
-122.383,47.5232,338.278931750742
-122.38,47.566,304.794520547945
-122.361,47.6782,318.965517241379
-122.395,47.5734,312.209302325581
-122.187,47.4629,212.837837837838
-122.054,47.5862,242.469879518072
-122.386,47.3198,118.624641833811
-122.293,47.5916,323.275862068966
-122.316,47.707,133.222591362126
-122.329,47.4231,203.883495145631
-122.314,47.7002,372.448979591837
-122.262,47.4938,89.4472361809045
-122.301,47.6405,396.648044692737
-122.337,47.489,314.814814814815
-122.077,47.7653,179.591836734694
-122.216,47.263,109.973377022322
-122.396,47.5755,325
-121.912,47.7002,273.722627737226
-122.083,47.6662,300.589622641509
-122.389,47.5142,344.758064516129
-122.01,47.6624,252.707581227437
-122.385,47.5843,409.638554216867
-122.291,47.6873,336.598290598291
-122.317,47.5631,212.550607287449
-122.368,47.679,385.496183206107
-122.188,47.6602,332.673652694611
-122.379,47.7045,391.566265060241
-121.881,47.5444,180.714285714286
-122.039,47.3606,186.805555555556
-122.223,47.7301,171.610169491525
-122.06,47.7262,244.219653179191
-122.29,47.3608,133.714285714286
-122.399,47.6692,434.013605442177
-121.745,47.4678,169.590643274854
-121.995,47.2082,503.846153846154
-122.153,47.3494,114.893617021277
-122.4,47.6822,367.647058823529
-122.276,47.3631,155.729166666667
-122.032,47.5286,348.73417721519
-122.353,47.4486,114.00651465798
-122.217,47.6501,714.285714285714
-122.363,47.6787,301.010588235294
-122.092,47.5489,192.614770459082
-122.219,47.7539,177.238805970149
-122.359,47.6797,389.705882352941
-122.461,47.4408,268.085106382979
-122.339,47.4388,161.290322580645
-122.316,47.5877,302.379032258065
-122.2,47.5135,158.583690987124
-122.174,47.3967,158.479532163743
-122.303,47.4866,247.311827956989
-122.35,47.3239,146.853146853147
-122.348,47.4563,212.121212121212
-122.166,47.7256,315.064102564103
-121.744,47.4639,173.79679144385
-122.045,47.3635,143.939393939394
-122.378,47.6826,470.428571428571
-122.328,47.473,154.613402061856
-122.298,47.6028,232
-122.33,47.5027,187.80487804878
-122.202,47.6795,612.745098039216
-122.295,47.3729,147.239263803681
-122.067,47.3401,180.272108843537
-122.197,47.5488,471.698113207547
-122.299,47.6178,555.696202531646
-122.35,47.7013,284.653465346535
-122.315,47.7629,273.202614379085
-122.219,47.639,372.307692307692
-122.359,47.643,375.42662116041
-122.284,47.6387,603.174603174603
-122.09,47.733,266.05504587156
-122.378,47.5285,365.384615384615
-122.202,47.4858,290.909090909091
-122.325,47.7127,249.964285714286
-122.274,47.6944,265.961538461538
-122.299,47.6668,349.685534591195
-122.384,47.3146,135.403726708075
-122.311,47.5552,305.755395683453
-121.868,47.693,252.021563342318
-122.163,47.5728,310.169491525424
-122.193,47.6245,559.375
-122.38,47.5659,362.321428571429
-121.992,47.6417,173.913043478261
-122.112,47.6068,285.714285714286
-122.068,47.6446,312.338308457711
-122.323,47.6739,258.823529411765
-122.322,47.3241,123.792741935484
-122.167,47.7334,218.421052631579
-122.208,47.6341,472.924187725632
-122.104,47.7126,236.938202247191
-122.333,47.667,504.032258064516
-122.326,47.6645,321.341463414634
-122.212,47.6203,500
-122.177,47.6387,317.460317460317
-122.367,47.6786,335.294117647059
-122.116,47.5157,184.010152284264
-122.373,47.5249,543.103448275862
-122.257,47.28,135.338345864662
-122.388,47.5333,752.688172043011
-122.179,47.6615,449.528301886792
-122.328,47.4327,163.559322033898
-122.195,47.3618,159.459459459459
-122.394,47.5483,442.682926829268
-122.072,47.7121,243.055555555556
-122.209,47.3066,139.027027027027
-122.119,47.6371,247.767857142857
-121.646,47.1559,204.301075268817
-122.359,47.3061,117.991631799163
-122.323,47.6952,267.156862745098
-122.294,47.6779,289.473684210526
-122.294,47.6779,485
-122.312,47.6308,402.272727272727
-122.368,47.6503,359.649122807018
-122.165,47.494,265.137614678899
-122.394,47.5624,498.507462686567
-121.999,47.3106,196.190476190476
-122.281,47.6971,235.382775119617
-121.93,47.5253,211.822660098522
-122.092,47.3684,166.4
-122.366,47.3174,94.2307692307692
-122.361,47.6776,665.625
-122.129,47.4787,188.679245283019
-122.291,47.6837,415.789473684211
-122.371,47.6919,394.666666666667
-122.105,47.3321,191.928251121076
-122.356,47.551,171.957671957672
-122.34,47.7512,358.536585365854
-122.161,47.5116,218.085106382979
-122.294,47.2843,250
-122.017,47.5669,240.540540540541
-122.284,47.6044,398.701298701299
-121.763,47.4777,196.825396825397
-122.294,47.4075,118.75
-122.369,47.5378,227.215189873418
-121.718,47.4828,186.213991769547
-122.397,47.559,236.170212765957
-122.095,47.3488,144.710526315789
-122.277,47.7589,155.040871934605
-122.158,47.4562,178.932584269663
-122.299,47.6192,376.083397683398
-122.303,47.3784,177.777777777778
-122.212,47.3857,175.694444444444
-122.323,47.3937,287.878787878788
-122.125,47.3009,357.142857142857
-122.199,47.3103,146.812749003984
-121.967,47.1986,106.918238993711
-122.388,47.5427,439.56043956044
-122.399,47.68,531.847133757962
-122.36,47.3061,122.040816326531
-122.32,47.6458,342.158859470468
-122.188,47.3156,168.789808917197
-122.161,47.4956,163.246268656716
-122.394,47.657,413.875598086124
-122.018,47.5709,291.162790697674
-122.311,47.596,216.929824561404
-122.206,47.5954,491.725768321513
-122.32,47.5448,237.430167597765
-122.112,47.6134,291.935483870968
-122.393,47.6963,288.851351351351
-122.085,47.5631,284.810126582278
-121.752,47.4843,207.616707616708
-122.353,47.7627,224.301675977654
-122.097,47.6825,245.341614906832
-122.226,47.5773,388.6925795053
-122.293,47.4762,143.564356435644
-122.387,47.6803,576.923076923077
-122.203,47.7289,281.578947368421
-122.168,47.6044,364.80686695279
-122.393,47.5689,510.416666666667
-122.312,47.2635,177.777777777778
-122.33,47.7648,179.372197309417
-122.205,47.7661,267.058823529412
-122.272,47.5293,153.846153846154
-122.155,47.67,506.542056074766
-122.341,47.4468,112.083333333333
-122.029,47.3671,152
-122.321,47.4029,211.458333333333
-122.322,47.3814,137.005649717514
-122.121,47.448,172.764227642276
-122.336,47.667,395.483870967742
-121.777,47.4493,129.452054794521
-122.307,47.7061,286.885245901639
-122.339,47.6693,457.317073170732
-122.325,47.6877,382.945736434109
-122.018,47.5972,222.222222222222
-122.024,47.7203,305.8568329718
-122.089,47.7409,335.849056603774
-122.144,47.6659,303.398058252427
-122.319,47.4177,161.083333333333
-121.995,47.5426,249.357326478149
-122.099,47.7399,217.277486910995
-122.227,47.7306,207.264957264957
-122.118,47.6993,275.844827586207
-122.038,47.7231,238.100303951368
-122.342,47.6342,682.539682539683
-122.288,47.6306,469.500924214418
-122.053,47.6915,228.337236533958
-122.218,47.6304,558.823529411765
-122.361,47.7256,244.755244755245
-122.305,47.7097,223.508771929825
-122.152,47.4806,414.351851851852
-122.276,47.5658,328.977272727273
-122.293,47.2877,116.62962962963
-121.985,47.2109,141.860465116279
-122.349,47.6868,460.227272727273
-122.292,47.6254,407.095588235294
-122.371,47.5472,208.983050847458
-122.291,47.2718,110.837438423645
-122.259,47.4889,135.593220338983
-122.029,47.4116,184.979423868313
-122.199,47.6337,500
-122.071,47.7661,229.714406779661
-121.755,47.4752,258.291666666667
-122.255,47.2841,115
-122.282,47.3891,142.480719794344
-122.362,47.6642,384.126984126984
-122.388,47.5709,284.530386740331
-122.133,47.5414,276.923076923077
-122.283,47.633,511.400651465798
-122.051,47.6259,212.5
-122.176,47.395,160.493827160494
-122.322,47.6357,339.130434782609
-122.38,47.6805,367.6
-122.322,47.772,230.769230769231
-122.324,47.4873,239.240506329114
-122.225,47.3749,233.333333333333
-122.306,47.7504,189.57345971564
-122.184,47.4937,116.455696202532
-122.144,47.454,144.444444444444
-122.341,47.7321,298.780487804878
-122.336,47.7463,208.333333333333
-122.174,47.6995,265.714285714286
-122.126,47.5018,288.961038961039
-122.288,47.5239,221.238938053097
-122.332,47.7135,317
-122.276,47.6709,420.2025
-122.294,47.6936,350
-122.38,47.6801,304.733727810651
-122.148,47.6612,322.621145374449
-122.036,47.3608,155.759162303665
-122.317,47.6869,289.634146341463
-121.957,47.7241,195.283018867925
-122.309,47.7273,255.178571428571
-122.34,47.7168,381.513157894737
-122.285,47.5683,514.018691588785
-122.242,47.7434,305.479452054795
-122.023,47.3895,217.96875
-122.172,47.7729,224.242424242424
-122.279,47.4401,171.428571428571
-122.191,47.5809,500
-122.23,47.5657,359.550561797753
-122.359,47.5707,311.40350877193
-122.113,47.6441,274.117647058824
-122.34,47.7049,265.292981326465
-121.823,47.5265,242.105263157895
-122.245,47.4933,126.582278481013
-122.363,47.6427,448.591549295775
-122.185,47.4454,143.165467625899
-121.887,47.5433,190.5
-122.193,47.7357,279.605263157895
-122.389,47.5699,329.511164755582
-122.353,47.7554,249.761904761905
-122.408,47.6528,323.788546255507
-122.312,47.6182,497.975708502024
-122.395,47.6793,358.870967741935
-121.763,47.4914,382.183908045977
-122.219,47.7161,315.403422982885
-122.064,47.6225,201.785714285714
-122.295,47.736,258.171641791045
-122.141,47.3256,126.524390243902
-122.227,47.5347,360
-122.301,47.6317,528.925619834711
-122.462,47.4482,182.044198895028
-122.259,47.7713,209.090909090909
-122.213,47.6074,559.090909090909
-122.266,47.558,342.553191489362
-122.082,47.3425,183.48623853211
-122.151,47.4804,328.815789473684
-122.29,47.7222,201.398601398601
-122.382,47.6815,351.973684210526
-122.241,47.5048,203.703703703704
-122.383,47.5737,317.350993377483
-122.177,47.3727,124.2919026991
-122.235,47.5019,175.742574257426
-122.021,47.3661,199.275362318841
-122.387,47.5284,250
-122.324,47.6677,382.56880733945
-121.967,47.5869,277.251184834123
-122.062,47.6381,237.5
-122.403,47.6408,357.386363636364
-122.33,47.4868,244.032258064516
-122.377,47.7076,473.076923076923
-122.176,47.5162,190.366972477064
-122.005,47.5491,311.51832460733
-122.084,47.3625,190.863636363636
-122.041,47.6735,322.727272727273
-122.262,47.4976,171.285714285714
-122.351,47.3215,191.666666666667
-122.262,47.3278,182.242990654206
-122.357,47.4561,222.568493150685
-122.341,47.7294,200
-121.958,47.6367,341.772151898734
-122.298,47.5402,232.205714285714
-122.187,47.444,253.205128205128
-122.066,47.422,208.333333333333
-122.063,47.469,278.169014084507
-122.372,47.5727,209.016393442623
-122.367,47.6813,247.163120567376
-122.371,47.6803,544.642857142857
-122.307,47.6825,428.571428571429
-122.351,47.6785,519.89247311828
-122.214,47.5498,433.628318584071
-122.162,47.5261,252.824489795918
-122.35,47.6742,457.647058823529
-122.275,47.5616,277.777777777778
-122.189,47.5808,462.60162601626
-122.19,47.734,206.310679611651
-122.284,47.5691,230.909090909091
-122.43,47.3735,229.017857142857
-122.221,47.7389,230.897009966777
-122.393,47.6735,338.607594936709
-122.163,47.4977,172.699619771863
-122.36,47.6973,529.746835443038
-122.095,47.7355,241.141479099678
-122.456,47.4489,158.920187793427
-122.229,47.5897,276.548672566372
-122.266,47.339,187.46875
-122.327,47.4999,166.666666666667
-122.218,47.7688,215.92039800995
-122.179,47.4286,129
-122.285,47.5795,393.258426966292
-122.072,47.5851,285
-122.338,47.6937,369.585253456221
-122.335,47.6572,338.709677419355
-122.361,47.627,250.89605734767
-122.11,47.4012,176.767676767677
-122.357,47.7274,233.193277310924
-122.224,47.6215,432.876712328767
-121.987,47.2052,129.139072847682
-122.205,47.325,185
-122.209,47.5743,305.65371024735
-122.307,47.5834,269.69696969697
-122.318,47.6847,289.941520467836
-122.3,47.6059,315.229885057471
-122.154,47.429,168.478260869565
-122.213,47.4479,112.637362637363
-122.032,47.3694,121.761658031088
-121.897,47.3392,237.569060773481
-122.314,47.7263,300.970873786408
-122.331,47.7604,251.77304964539
-122.358,47.4797,290.420560747664
-122.34,47.4869,90.6735751295337
-122.34,47.4869,168.911917098446
-122.409,47.5679,357.512953367876
-122.298,47.3554,151.58371040724
-122.272,47.4551,144.852941176471
-122.214,47.4667,170.765027322404
-122.324,47.7461,205.660377358491
-122.329,47.6734,377.777777777778
-122.111,47.5672,254.746835443038
-122.05,47.6268,235.53321299639
-122.163,47.6483,450.892857142857
-122.17,47.3324,138.132295719844
-122.356,47.7436,380.170454545455
-122.11,47.6382,306.318681318681
-122.294,47.4678,167.168674698795
-122.169,47.4476,136.363636363636
-122.354,47.7017,198.170731707317
-122.294,47.5803,243.939393939394
-122.145,47.6151,324.647887323944
-122.357,47.6896,425.196850393701
-122.305,47.5529,359.81308411215
-122.329,47.6725,452.830188679245
-122.204,47.5243,246.552511415525
-121.932,47.5636,272.680412371134
-122.392,47.6591,320.769230769231
-122.051,47.5263,304.511278195489
-122.364,47.3133,154.123711340206
-122.271,47.2924,142.380952380952
-122.392,47.5266,288.542635658915
-122.355,47.6347,316.923076923077
-122.221,47.4878,106.463878326996
-122.375,47.2917,132.357142857143
-122.116,47.4659,371.980676328502
-122.117,47.7477,256.756756756757
-122.309,47.3623,176.923076923077
-122.297,47.7709,208.333333333333
-121.787,47.4963,266.95652173913
-122.272,47.4459,125.014285714286
-122.27,47.7743,215.425531914894
-122.362,47.504,155.172413793103
-122.399,47.5577,496.190476190476
-122.172,47.6313,224.422442244224
-122.079,47.6412,669.811320754717
-122.109,47.3639,183.48623853211
-122.265,47.5188,148.648648648649
-122.358,47.3116,154.545454545455
-122.388,47.5922,423.280423280423
-122.325,47.7248,198.717948717949
-122.394,47.6418,388.288288288288
-122.28,47.4773,175.438596491228
-122.124,47.6317,248.031496062992
-122.018,47.5658,300.173611111111
-122.185,47.6843,304.458598726115
-122.284,47.3612,133.870967741935
-122.302,47.5485,202.868852459016
-122.114,47.6146,300
-121.969,47.637,255.813953488372
-122.126,47.3672,143.44262295082
-122.157,47.4503,139.896373056995
-122.176,47.695,266.803278688525
-122.354,47.3087,134.054054054054
-122.393,47.5203,276.947040498442
-122.391,47.6999,344.036697247706
-122.325,47.6221,498.930481283422
-122.132,47.5578,325.520833333333
-122.391,47.5577,468.571428571429
-122.34,47.4438,139.05325443787
-122.199,47.5237,206.79012345679
-122.091,47.7424,248.205128205128
-121.916,47.6481,280.555555555556
-122.165,47.5615,296.116504854369
-122.279,47.7675,192.201834862385
-122.218,47.2649,150.700934579439
-122.353,47.6342,325.433526011561
-122.146,47.3826,147.770700636943
-122.272,47.6933,289.036544850498
-122.341,47.6972,350
-122.121,47.5599,257.575757575758
-122.308,47.6888,299.967320261438
-122.33,47.483,160.526315789474
-122.388,47.6828,214.285714285714
-121.779,47.4789,286.3
-122.339,47.4749,260.059523809524
-122.379,47.674,380.434782608696
-122.379,47.674,471.014492753623
-121.759,47.4646,176.237623762376
-122.397,47.6782,346.428571428571
-122.227,47.7304,284.722222222222
-122.293,47.7046,332.792207792208
-122.268,47.5591,481.132075471698
-122.155,47.5944,297.894736842105
-122.355,47.4485,182.926829268293
-122.38,47.5402,414.285714285714
-121.908,47.6802,220.923913043478
-122.13,47.6567,183.333333333333
-121.998,47.206,209.166666666667
-122.217,47.5607,451.086956521739
-122.136,47.6692,287.813620071685
-122.225,47.2808,212.371134020619
-122.235,47.4942,186.915887850467
-122.356,47.525,243.333333333333
-122.388,47.6557,289.925373134328
-122.081,47.59,296.85
-122.202,47.5892,429.21686746988
-122.393,47.5773,338.983050847458
-122.279,47.6712,450.945528455285
-122.283,47.4682,153.448275862069
-122.338,47.7719,228.070175438596
-122.294,47.5329,165.841584158416
-122.223,47.5351,389.211618257261
-122.31,47.377,160.17316017316
-122.127,47.371,139.583333333333
-122.337,47.654,219.93670886076
-122.348,47.432,248.397435897436
-122.189,47.4034,138.418079096045
-121.756,47.4656,192.84375
-122.322,47.3172,169.172932330827
-122.025,47.6717,240.740740740741
-122.348,47.7503,328.43137254902
-122.014,47.5451,254.618473895582
-122.305,47.549,198.529411764706
-122.039,47.327,517.647058823529
-121.772,47.4981,280
-122.383,47.5498,655.737704918033
-122.133,47.5471,348.648648648649
-122.139,47.572,457.894736842105
-121.879,47.5387,176.424870466321
-122.315,47.5904,291.911764705882
-122.048,47.7749,199.228791773779
-122.13,47.6068,285.714285714286
-122.182,47.3679,103.947368421053
-121.978,47.3666,243.801652892562
-121.86,47.5407,198.586118251928
-122.29,47.7632,157.993197278912
-122.279,47.4378,208.148148148148
-122.12,47.7108,283.10502283105
-122.393,47.5641,208.333333333333
-122.204,47.4896,228.971962616822
-122.299,47.6729,259.842519685039
-122.174,47.5448,232.378854625551
-121.975,47.3585,110.655737704918
-122.175,47.3357,145.502645502645
-122.303,47.6112,216.08040201005
-122.209,47.3245,175
-121.735,47.4759,202.651515151515
-122.202,47.5915,433.108108108108
-122.196,47.5133,188.060344827586
-122.355,47.6369,597.510373443983
-122.225,47.573,397.129186602871
-122.268,47.5539,413.04347826087
-122.356,47.503,155.882352941176
-122.286,47.4362,159.247787610619
-122.224,47.2979,149.365079365079
-122.223,47.5759,315.311004784689
-122.311,47.5496,156.930693069307
-122.41,47.6703,317.258883248731
-122.296,47.7772,192.307692307692
-122.362,47.6652,407.608695652174
-122.338,47.7478,217.619047619048
-122.386,47.6748,357.344632768362
-122.191,47.4036,200.900900900901
-122.123,47.6872,291.866028708134
-122.305,47.737,185.096153846154
-122.277,47.5483,262.5
-122.287,47.7121,363.301886792453
-122.27,47.5447,319.444444444444
-122.363,47.5601,260
-122.272,47.2956,199.70297029703
-122.063,47.4097,258.126195028681
-122.085,47.5637,216.942148760331
-122.194,47.739,300.833333333333
-122.397,47.6904,271.794871794872
-122.32,47.7171,243.31550802139
-122.181,47.7317,321.374045801527
-122.269,47.678,421.052631578947
-122.276,47.445,188.976377952756
-122.172,47.6771,428.571428571429
-122.156,47.3576,174.822222222222
-122.268,47.6799,411.960132890365
-122.355,47.762,238.095238095238
-122.121,47.715,218.75
-122.223,47.538,164.785847299814
-122.112,47.7717,288.104089219331
-122.281,47.7512,270.760233918129
-122.3,47.6197,353.048780487805
-122.118,47.453,142.5
-121.993,47.6102,256.038647342995
-122.161,47.3782,119.426751592357
-122.366,47.6878,319.69696969697
-122.379,47.5662,281.331168831169
-122.051,47.6286,282
-121.801,47.4848,186.507936507937
-122.135,47.5979,153.191489361702
-122.285,47.7429,309.338521400778
-122.227,47.7151,258.064516129032
-122.288,47.6319,517.970401691332
-122.373,47.566,269.207766990291
-122.395,47.5828,450.980392156863
-122.199,47.6731,432.157692307692
-121.96,47.7149,149.645390070922
-122.022,47.3489,163.235294117647
-121.959,47.6384,256.488549618321
-122.183,47.6386,344.247787610619
-122.134,47.4514,209.731543624161
-122.284,47.6737,256.916996047431
-122.169,47.6116,235.668789808917
-122.112,47.4703,175.824175824176
-121.966,47.7306,257.062146892655
-122.216,47.6168,553.047404063205
-122.324,47.6357,335.570469798658
-121.761,47.532,181.564245810056
-122.342,47.6963,243.27485380117
-122.134,47.774,239.130434782609
-122.294,47.6205,481.578947368421
-122.114,47.6317,149.872773536896
-122.289,47.3186,177.109090909091
-122.388,47.681,179.203539823009
-122.388,47.681,276.548672566372
-122.274,47.4743,181.41592920354
-122.258,47.505,176.974358974359
-122.255,47.4966,208.333333333333
-122.225,47.6206,453.681710213777
-121.723,47.4476,152.915451895044
-121.968,47.7066,172.507204610951
-122.27,47.5459,171.858411214953
-122.373,47.6452,297.619047619048
-122.179,47.7285,161.971830985915
-122.271,47.4752,120
-122.273,47.5298,344.594594594595
-122.274,47.6561,527.272727272727
-122.351,47.5323,253.048780487805
-122.323,47.3509,161.834532374101
-122.218,47.4218,120.218579234973
-122.107,47.7046,253.954802259887
-122.316,47.7179,298.611111111111
-122.211,47.3646,159.628378378378
-122.129,47.5707,213.836477987421
-122.214,47.6914,498.489425981873
-122.288,47.6707,338.912133891213
-122.007,47.4572,245.934959349594
-122.165,47.68,320.245398773006
-121.97,47.5825,217.478510028653
-122.287,47.5293,164.4
-122.268,47.3338,137.956730769231
-122.349,47.6617,341.085271317829
-122.337,47.4899,87.6470588235294
-122.337,47.4899,167.470588235294
-122.229,47.7614,147.61811023622
-122.2,47.624,691.525423728814
-122.05,47.5265,350.822368421053
-122.331,47.7209,288.619246861925
-122.277,47.7084,282.846715328467
-122.209,47.6943,320.547945205479
-122.289,47.4497,118.518518518519
-122.289,47.4497,189.259259259259
-122.163,47.6392,318.456375838926
-122.17,47.4743,214.556962025316
-122.159,47.5716,275.117370892019
-122.117,47.7258,251.851851851852
-122.172,47.6034,266.09375
-122.399,47.6592,502.588438308887
-121.924,47.7721,206.818181818182
-122.346,47.484,225
-122.361,47.6422,351.769911504425
-122.355,47.3261,134.360792951542
-122.215,47.3046,125
-122.187,47.4946,169.014084507042
-122.192,47.6073,308.8
-122.322,47.3785,168.965517241379
-122.369,47.551,172
-122.29,47.5892,361.538461538462
-122.167,47.6806,291.390728476821
-121.972,47.598,227.963525835866
-122.288,47.6374,500
-121.996,47.5703,292.307692307692
-122.286,47.7743,210
-122.322,47.3865,197.520661157025
-122.393,47.5798,422.018348623853
-122.169,47.6078,406.015037593985
-122.362,47.6901,533.707865168539
-122.302,47.547,327.205882352941
-122.229,47.5895,374.407582938389
-122.012,47.3526,145.489417989418
-122.296,47.4672,113.007662835249
-122.344,47.6294,371.717171717172
-122.08,47.3655,166.62480620155
-121.996,47.5442,236.46408839779
-122.026,47.717,289.179104477612
-122.308,47.3864,170.833333333333
-122.475,47.3551,215.658634538153
-122.099,47.7423,252.591463414634
-122.365,47.5532,208.307291666667
-122.168,47.3958,173.907608695652
-122.148,47.6644,400
-121.981,47.7364,333.285714285714
-122.291,47.6701,345.91439688716
-122.357,47.5256,322.58064516129
-122.396,47.6741,541.095890410959
-122.362,47.701,274.015748031496
-122.213,47.6841,721.739130434783
-122.199,47.4261,210.975609756098
-122.202,47.5265,195
-122.394,47.5807,259.797297297297
-122.344,47.5298,198
-122.322,47.542,140.681818181818
-122.283,47.7749,223.636363636364
-122.127,47.569,215.654952076677
-122.096,47.6952,356.643356643357
-122.003,47.3783,235.074626865672
-122.152,47.3492,119.584717607973
-122.055,47.3639,173.202614379085
-122.269,47.5166,169.354838709677
-121.935,47.2582,162.389380530973
-122.287,47.6097,382.978723404255
-122.407,47.6473,212.359550561798
-122.347,47.5,124.539877300614
-122.005,47.2124,185.763888888889
-122.268,47.5409,238.636363636364
-122.162,47.4815,214.506172839506
-122.17,47.6945,418.918918918919
-122.128,47.5715,286.666666666667
-122.288,47.634,621.468926553672
-122.134,47.3143,156.424581005587
-122.316,47.7015,308.571428571429
-122.378,47.5826,330.543933054393
-122.124,47.6339,264.583333333333
